date_sk,currency_code,rate_to_inr
20240409,CHF,91.9041
20240410,CHF,92.017
20240411,CHF,91.2816
20240412,CHF,91.5001
20240413,CHF,91.5001
20240414,CHF,91.5001
20240415,CHF,90.1304
20240416,CHF,91.4865
20240417,CHF,91.5875
20240418,CHF,91.7093
20240419,CHF,91.4962
20240420,CHF,91.4962
20240421,CHF,91.4962
20240422,CHF,90.5087
20240423,CHF,91.3447
20240424,CHF,91.258
20240425,CHF,91.0336
20240426,CHF,91.1959
20240427,CHF,91.1959
20240428,CHF,91.1959
20240429,CHF,90.2992
20240430,CHF,91.5551
20240501,CHF,90.7477
20240502,CHF,90.1277
20240503,CHF,91.5304
20240504,CHF,91.5304
20240505,CHF,91.5304
20240506,CHF,90.9235
20240507,CHF,91.9545
20240508,CHF,91.7642
20240509,CHF,91.817
20240510,CHF,92.0532
20240511,CHF,92.0532
20240512,CHF,92.0532
20240513,CHF,91.1653
20240514,CHF,91.898
20240515,CHF,92.0337
20240516,CHF,92.4907
20240517,CHF,92.0171
20240518,CHF,92.0171
20240519,CHF,92.0171
20240520,CHF,90.3178
20240521,CHF,91.4489
20240522,CHF,91.3438
20240523,CHF,90.884
20240524,CHF,91.0155
20240525,CHF,91.0155
20240526,CHF,91.0155
20240527,CHF,89.7736
20240528,CHF,90.9411
20240529,CHF,91.0559
20240530,CHF,91.1407
20240531,CHF,92.1417
20240601,CHF,92.1417
20240602,CHF,92.1417
20240603,CHF,91.4255
20240604,CHF,92.7513
20240605,CHF,93.8667
20240606,CHF,93.3212
20240607,CHF,93.7343
20240608,CHF,93.7343
20240609,CHF,93.7343
20240610,CHF,92.6754
20240611,CHF,93.12
20240612,CHF,93.0211
20240613,CHF,93.3199
20240614,CHF,93.3437
20240615,CHF,93.3437
20240616,CHF,93.3437
20240617,CHF,92.6912
20240618,CHF,93.9341
20240619,CHF,94.177
20240620,CHF,94.2618
20240621,CHF,93.6599
20240622,CHF,93.6599
20240623,CHF,93.6599
20240624,CHF,92.2361
20240625,CHF,93.3792
20240626,CHF,93.0782
20240627,CHF,93.0859
20240628,CHF,92.798
20240629,CHF,92.798
20240630,CHF,92.798
20240701,CHF,91.5728
20240702,CHF,92.2969
20240703,CHF,92.2926
20240704,CHF,92.5944
20240705,CHF,92.679
20240706,CHF,92.679
20240707,CHF,92.679
20240708,CHF,92.0177
20240709,CHF,92.8982
20240710,CHF,92.9399
20240711,CHF,92.7634
20240712,CHF,93.1366
20240713,CHF,93.1366
20240714,CHF,93.1366
20240715,CHF,91.8956
20240716,CHF,93.236
20240717,CHF,93.431
20240718,CHF,94.617
20240719,CHF,94.1931
20240720,CHF,94.1931
20240721,CHF,94.1931
20240722,CHF,93.074
20240723,CHF,93.9855
20240724,CHF,93.8079
20240725,CHF,94.5398
20240726,CHF,94.9782
20240727,CHF,94.9782
20240728,CHF,94.9782
20240729,CHF,93.6599
20240730,CHF,94.4113
20240731,CHF,94.9269
20240801,CHF,95.1954
20240802,CHF,95.8282
20240803,CHF,95.8282
20240804,CHF,95.8282
20240805,CHF,95.7174
20240806,CHF,98.1759
20240807,CHF,98.3471
20240808,CHF,97.5393
20240809,CHF,96.8064
20240810,CHF,96.8064
20240811,CHF,96.8064
20240812,CHF,95.9613
20240813,CHF,96.9275
20240814,CHF,96.8611
20240815,CHF,96.9905
20240816,CHF,96.1577
20240817,CHF,96.1577
20240818,CHF,96.1577
20240819,CHF,95.5873
20240820,CHF,97.2375
20240821,CHF,98.1189
20240822,CHF,98.4847
20240823,CHF,98.4666
20240824,CHF,98.4666
20240825,CHF,98.4666
20240826,CHF,97.2547
20240827,CHF,98.9369
20240828,CHF,99.6163
20240829,CHF,99.6225
20240830,CHF,98.9522
20240831,CHF,98.9522
20240901,CHF,98.9522
20240902,CHF,97.865
20240903,CHF,98.4783
20240904,CHF,98.6829
20240905,CHF,99.1648
20240906,CHF,99.4364
20240907,CHF,99.4364
20240908,CHF,99.4364
20240909,CHF,98.7495
20240910,CHF,98.7556
20240911,CHF,99.0689
20240912,CHF,98.4031
20240913,CHF,98.7073
20240914,CHF,98.7073
20240915,CHF,98.7073
20240916,CHF,97.8942
20240917,CHF,99.2293
20240918,CHF,98.9126
20240919,CHF,98.6712
20240920,CHF,98.5025
20240921,CHF,98.5025
20240922,CHF,98.5025
20240923,CHF,97.1893
20240924,CHF,98.5291
20240925,CHF,99.2053
20240926,CHF,98.2386
20240927,CHF,98.706
20240928,CHF,98.706
20240929,CHF,98.706
20240930,CHF,99.4981
20241001,CHF,99.0313
20241002,CHF,99.0063
20241003,CHF,98.6631
20241004,CHF,98.5494
20241005,CHF,98.5494
20241006,CHF,98.5494
20241007,CHF,97.1967
20241008,CHF,98.1543
20241009,CHF,97.7563
20241010,CHF,97.4383
20241011,CHF,97.9045
20241012,CHF,97.9045
20241013,CHF,97.9045
20241014,CHF,96.9629
20241015,CHF,97.3744
20241016,CHF,97.3776
20241017,CHF,96.975
20241018,CHF,96.9835
20241019,CHF,96.9835
20241020,CHF,96.9835
20241021,CHF,95.9408
20241022,CHF,97.041
20241023,CHF,97.0691
20241024,CHF,96.9219
20241025,CHF,97.0051
20241026,CHF,97.0051
20241027,CHF,97.0051
20241028,CHF,96.1328
20241029,CHF,97.1539
20241030,CHF,96.8665
20241031,CHF,96.9581
20241101,CHF,99.7436
20241102,CHF,99.7436
20241103,CHF,99.7436
20241104,CHF,95.5514
20241105,CHF,97.2763
20241106,CHF,97.4345
20241107,CHF,96.0921
20241108,CHF,96.5023
20241109,CHF,96.5023
20241110,CHF,96.5023
20241111,CHF,95.8815
20241112,CHF,95.7394
20241113,CHF,95.5751
20241114,CHF,95.1744
20241115,CHF,95.0326
20241116,CHF,95.0326
20241117,CHF,95.0326
20241118,CHF,93.9004
20241119,CHF,95.4699
20241120,CHF,95.6226
20241121,CHF,95.3844
20241122,CHF,95.194
20241123,CHF,95.194
20241124,CHF,95.194
20241125,CHF,93.3019
20241126,CHF,94.7178
20241127,CHF,95.0592
20241128,CHF,95.5901
20241129,CHF,95.64
20241130,CHF,95.64
20241201,CHF,95.64
20241202,CHF,94.7632
20241203,CHF,95.5068
20241204,CHF,95.4509
20241205,CHF,95.757
20241206,CHF,96.3177
20241207,CHF,96.3177
20241208,CHF,96.3177
20241209,CHF,95.479
20241210,CHF,96.4804
20241211,CHF,96.0737
20241212,CHF,95.9753
20241213,CHF,95.0229
20241214,CHF,95.0229
20241215,CHF,95.0229
20241216,CHF,93.7625
20241217,CHF,94.894
20241218,CHF,95.0478
20241219,CHF,94.0638
20241220,CHF,94.5785
20241221,CHF,94.5785
20241222,CHF,94.5785
20241223,CHF,93.7742
20241224,CHF,94.6232
20241225,CHF,94.4962
20241226,CHF,94.4962
20241227,CHF,94.4665
20241228,CHF,94.4665
20241229,CHF,94.4665
20241230,CHF,94.5453
20241231,CHF,94.566
20250101,CHF,94.566
20250102,CHF,94.566
20250103,CHF,93.9923
20250104,CHF,93.9923
20250105,CHF,93.9923
20250106,CHF,94.2898
20250107,CHF,94.6079
20250108,CHF,94.264
20250109,CHF,94.2097
20250110,CHF,94.1075
20250111,CHF,94.1075
20250112,CHF,94.1075
20250113,CHF,93.9667
20250114,CHF,94.5299
20250115,CHF,94.7418
20250116,CHF,94.6782
20250117,CHF,94.9642
20250118,CHF,94.9642
20250119,CHF,94.9642
20250120,CHF,93.8864
20250121,CHF,95.0559
20250122,CHF,95.2578
20250123,CHF,95.3214
20250124,CHF,95.1574
20250125,CHF,95.1574
20250126,CHF,95.1574
20250127,CHF,93.9717
20250128,CHF,95.4452
20250129,CHF,95.6495
20250130,CHF,95.5026
20250131,CHF,95.0835
20250201,CHF,95.0835
20250202,CHF,95.0835
20250203,CHF,95.7097
20250204,CHF,95.3111
20250205,CHF,96.1517
20250206,CHF,96.797
20250207,CHF,96.6722
20250208,CHF,96.6722
20250209,CHF,96.6722
20250210,CHF,95.5075
20250211,CHF,95.9088
20250212,CHF,94.9523
20250213,CHF,95.0585
20250214,CHF,95.9438
20250215,CHF,95.9438
20250216,CHF,95.9438
20250217,CHF,96.1807
20250218,CHF,96.339
20250219,CHF,96.0611
20250220,CHF,95.9559
20250221,CHF,96.3263
20250222,CHF,96.3263
20250223,CHF,96.3263
20250224,CHF,95.0316
20250225,CHF,96.513
20250226,CHF,97.565
20250227,CHF,97.3446
20250228,CHF,96.9605
20250301,CHF,96.9605
20250302,CHF,96.9605
20250303,CHF,96.6839
20250304,CHF,97.2294
20250305,CHF,98.019
20250306,CHF,97.4603
20250307,CHF,98.4396
20250308,CHF,98.4396
20250309,CHF,98.4396
20250310,CHF,98.8575
20250311,CHF,99.1713
20250312,CHF,98.5802
20250313,CHF,98.7422
20250314,CHF,98.386
20250315,CHF,98.386
20250316,CHF,98.386
20250317,CHF,96.8301
20250318,CHF,98.2915
20250319,CHF,98.6458
20250320,CHF,98.4108
20250321,CHF,97.8569
20250322,CHF,97.8569
20250323,CHF,97.8569
20250324,CHF,95.9068
20250325,CHF,96.8193
20250326,CHF,96.8885
20250327,CHF,96.781
20250328,CHF,97.131
20250329,CHF,97.131
20250330,CHF,97.131
20250331,CHF,94.4103
20250401,CHF,96.6182
20250402,CHF,96.7884
20250403,CHF,97.3867
20250404,CHF,99.1554
20250405,CHF,99.1554
20250406,CHF,99.1554
20250407,CHF,98.6439
20250408,CHF,99.805
20250409,CHF,101.9007
20250410,CHF,100.9359
20250411,CHF,104.9359
20250412,CHF,104.9359
20250413,CHF,104.9359
20250414,CHF,105.3542
20250415,CHF,105.3488
20250416,CHF,104.355
20250417,CHF,105.12
20250418,CHF,105.12
20250419,CHF,105.12
20250420,CHF,105.12
20250421,CHF,105.12
20250422,CHF,104.2454
20250423,CHF,103.001
20250424,CHF,102.7701
20250425,CHF,102.8637
20250426,CHF,102.8637
20250427,CHF,102.8637
20250428,CHF,103.1946
20250429,CHF,103.6082
20250430,CHF,103.311
20250501,CHF,102.3769
20250502,CHF,102.2894
20250503,CHF,102.2894
20250504,CHF,102.2894
20250505,CHF,101.4202
20250506,CHF,102.4538
20250507,CHF,102.003
20250508,CHF,102.7314
20250509,CHF,102.7295
20250510,CHF,102.7295
20250511,CHF,102.7295
20250512,CHF,101.4896
20250513,CHF,100.3717
20250514,CHF,101.4802
20250515,CHF,101.4121
20250516,CHF,102.2509
20250517,CHF,102.2509
20250518,CHF,102.2509
20250519,CHF,101.4487
20250520,CHF,102.1411
20250521,CHF,103.3496
20250522,CHF,103.7557
20250523,CHF,103.7281
20250524,CHF,103.7281
20250525,CHF,103.7281
20250526,CHF,102.5633
20250527,CHF,103.6147
20250528,CHF,103.064
20250529,CHF,102.495
20250530,CHF,103.8174
20250531,CHF,103.8174
20250601,CHF,103.8174
20250602,CHF,102.7853
20250603,CHF,104.5002
20250604,CHF,104.0567
20250605,CHF,104.8895
20250606,CHF,104.6694
20250607,CHF,104.6694
20250608,CHF,104.6694
20250609,CHF,103.9588
20250610,CHF,104.2254
20250611,CHF,104.0287
20250612,CHF,104.3271
20250613,CHF,105.6836
20250614,CHF,105.6836
20250615,CHF,105.6836
20250616,CHF,104.5612
20250617,CHF,105.4021
20250618,CHF,105.5557
20250619,CHF,105.4444
20250620,CHF,106.2804
20250621,CHF,106.2804
20250622,CHF,106.2804
20250623,CHF,105.6201
20250624,CHF,106.454
20250625,CHF,106.6566
20250626,CHF,106.9213
20250627,CHF,106.8389
20250628,CHF,106.8389
20250629,CHF,106.8389
20250630,CHF,105.8639
20250701,CHF,108.015
20250702,CHF,108.2045
20250703,CHF,108.0643
20250704,CHF,107.4885
20250705,CHF,107.4885
20250706,CHF,107.4885
20250707,CHF,107.4229
20250708,CHF,107.4841
20250709,CHF,107.6589
20250710,CHF,107.9552
20250711,CHF,107.509
20250712,CHF,107.509
20250713,CHF,107.509
20250714,CHF,106.4843
20250715,CHF,107.7099
20250716,CHF,107.205
20250717,CHF,107.1275
20250718,CHF,107.0946
20250719,CHF,107.0946
20250720,CHF,107.0946
20250721,CHF,107.3629
20250722,CHF,107.9102
20250723,CHF,108.6695
20250724,CHF,108.9719
20250725,CHF,108.6443
20250726,CHF,108.6443
20250727,CHF,108.6443
20250728,CHF,107.7556
20250729,CHF,107.8294
20250730,CHF,108.0411
20250731,CHF,107.734
20250801,CHF,107.4467
20250802,CHF,107.4467
20250803,CHF,107.4467
20250804,CHF,107.6597
20250805,CHF,108.5422
20250806,CHF,108.7478
20250807,CHF,108.7402
20250808,CHF,108.4277
20250809,CHF,108.4277
20250810,CHF,108.4277
20250811,CHF,107.3143
20250812,CHF,107.8663
20250813,CHF,108.6266
20250814,CHF,108.5739
20250815,CHF,108.4951
20250816,CHF,108.4951
20250817,CHF,108.4951
20250818,CHF,107.1431
20250819,CHF,108.0243
20250820,CHF,107.7093
20250821,CHF,108.13
20250822,CHF,107.8573
20250823,CHF,107.8573
20250824,CHF,107.8573
20250825,CHF,106.8135
20250826,CHF,108.5673
20250827,CHF,108.9482
20250828,CHF,109.2747
20250829,CHF,109.1697
20250830,CHF,109.1697
20250831,CHF,109.1697
20250901,CHF,108.8283
20250902,CHF,109.8972
20250903,CHF,109.1875
20250904,CHF,109.4713
20250905,CHF,109.4532
20250906,CHF,109.4532
20250907,CHF,109.4532
20250908,CHF,110.3159
20250909,CHF,110.8847
20250910,CHF,110.5518
20250911,CHF,110.1535
20250912,CHF,110.8011
20250913,CHF,110.8011
20250914,CHF,110.8011
20250915,CHF,109.7121
20250916,CHF,110.803
20250917,CHF,111.7276
20250918,CHF,111.2075
20250919,CHF,111.2336
20250920,CHF,111.2336
20250921,CHF,111.2336
20250922,CHF,109.7533
20250923,CHF,111.3482
20250924,CHF,112.1238
20250925,CHF,111.6204
20250926,CHF,110.864
20250927,CHF,110.864
20250928,CHF,110.864
20250929,CHF,109.6685
20250930,CHF,111.158
20251001,CHF,111.456
20251002,CHF,111.1971
20251003,CHF,111.2203
20251004,CHF,111.2203
20251005,CHF,111.2203
20251006,CHF,110.5271
20251007,CHF,111.5161
20251008,CHF,111.0235
20251009,CHF,110.6716
20251010,CHF,110.1374
20251011,CHF,110.1374
20251012,CHF,110.1374
20251013,CHF,110.1051
20251014,CHF,110.1558
20251015,CHF,110.6812
20251016,CHF,110.1444
20251017,CHF,111.0296
20251018,CHF,111.0296
20251019,CHF,111.0296
20251020,CHF,110.1262
20251021,CHF,110.8045
20251022,CHF,110.3683
20251023,CHF,110.1125
20251024,CHF,110.304
20251025,CHF,110.304
20251026,CHF,110.304
20251027,CHF,109.9868
20251028,CHF,110.9351
20251029,CHF,111.176
20251030,CHF,110.3962
20251031,CHF,110.4865
20251101,CHF,110.4865
20251102,CHF,110.4865
20251103,CHF,110.3477
20251104,CHF,109.7163
20251105,CHF,109.4077
20251106,CHF,109.2806
20251107,CHF,109.9057
20251108,CHF,109.9057
20251109,CHF,109.9057
20251110,CHF,109.1256
20251111,CHF,110.0824
20251112,CHF,110.4403
20251113,CHF,110.952
20251114,CHF,111.8849
20251115,CHF,111.8849
20251116,CHF,111.8849
20251117,CHF,111.0169
20251118,CHF,111.2275
20251119,CHF,110.5698
20251120,CHF,109.7715
20251121,CHF,110.0285
20251122,CHF,110.0285
20251123,CHF,110.0285
20251124,CHF,109.4969
20251125,CHF,110.1679
20251126,CHF,110.2552
20251127,CHF,110.8689
20251128,CHF,110.9817
20251129,CHF,110.9817
20251130,CHF,110.9817
20251201,CHF,109.9104
20251202,CHF,111.2701
20251203,CHF,111.9027
20251204,CHF,112.6624
20251205,CHF,111.6522
20251206,CHF,111.6522
20251207,CHF,111.6522
20251208,CHF,110.8686
20251209,CHF,111.639
20251210,CHF,111.4686
20251211,CHF,112.2438
20251212,CHF,113.4649
20251213,CHF,113.4649
20251214,CHF,113.4649
20251215,CHF,113.0861
20251216,CHF,113.9498
20251217,CHF,114.2801
20251218,CHF,113.6014
20251219,CHF,113.8709
20251220,CHF,113.8709
20251221,CHF,113.8709
20251222,CHF,111.7641
20251223,CHF,113.1209
20251224,CHF,113.4908
20251225,CHF,113.4908
20251226,CHF,113.8269
20251227,CHF,113.8269
20251228,CHF,113.8269
20251229,CHF,113.7606
20251230,CHF,113.8546
20251231,CHF,113.2675
20260101,CHF,113.2675
20260102,CHF,113.2753
20260103,CHF,113.2753
20260104,CHF,113.2753
20260105,CHF,113.8666
20260106,CHF,113.8134
20260107,CHF,113.1932
20260108,CHF,112.5555
20260109,CHF,112.427
20260110,CHF,112.427
20260111,CHF,112.427
20260112,CHF,111.8469
20260113,CHF,112.9391
20260114,CHF,112.6136
20260115,CHF,112.6634
20260116,CHF,112.3742
20260117,CHF,112.3742
20260118,CHF,112.3742
20260119,CHF,112.0676
20260120,CHF,113.8186
20260121,CHF,115.3038
20260122,CHF,114.8535
20260123,CHF,115.9438
20260124,CHF,115.9438
20260125,CHF,115.9438
20260126,CHF,115.3905
20260127,CHF,117.9022
20260128,CHF,119.8532
20260129,CHF,120.1005
20260130,CHF,119.9668
20260131,CHF,119.9668
20260201,CHF,119.9668
20260202,CHF,119.0403
20260203,CHF,117.0895
20260204,CHF,116.4736
20260205,CHF,116.1935
20260206,CHF,116.0392
20260207,CHF,116.0392
20260208,CHF,116.0392
20260209,CHF,115.3645
20260210,CHF,118.2522
20260211,CHF,117.7632
20260212,CHF,117.5638
20260213,CHF,117.632
20260214,CHF,117.632
20260215,CHF,117.632
20260216,CHF,117.1568
20260217,CHF,117.8392
20260218,CHF,117.5668
20260219,CHF,117.4418
20260220,CHF,117.3186
20260221,CHF,117.3186
20260222,CHF,117.3186
20260223,CHF,115.9309
20260224,CHF,117.4661
